classification,reason,event_date,contribution_period,Krankenkasse,amount_paid,amount_outstanding,event_type,source_file,source_snippet,confidence
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-13,,SBK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_08-2024_Brutto_NettoProbe_00074_NZ1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-13,,SBK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_08-2024_Brutto_NettoProbe_00074_NZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,2024-09,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/CarlundCarla_RG424005125.pdf,"kilometer 19% 0,20 € 20,00 € 80 darüber hinaus gefahrene Kilometer 19% 0,20 € 16,00 € Gesamtbetrag 214,00 € enthaltene USt. 19% 34,17 € Nettobetrag 179,83 € Abschlagsbetrag gezahlt am 18.09.2024 -198,00 € Forderungsbetrag 16,00 € Bitte zahle den Forderungsbetrag in Höhe von 16,00 € über folgenden Zahlungslink: https://buchung.carlundcarla.de/buchungbezahlen?n=8a7a8a4d-d793-4c07-8c13-707140e8bbd4 Der Forderungsbetrag ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00051_QZ1__copy2.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,2024-09,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/CarlundCarla_RG424005125.pdf,"kilometer 19% 0,20 € 20,00 € 80 darüber hinaus gefahrene Kilometer 19% 0,20 € 16,00 € Gesamtbetrag 214,00 € enthaltene USt. 19% 34,17 € Nettobetrag 179,83 € Abschlagsbetrag gezahlt am 18.09.2024 -198,00 € Forderungsbetrag 16,00 € Bitte zahle den Forderungsbetrag in Höhe von 16,00 € über folgenden Zahlungslink: https://buchung.carlundcarla.de/buchungbezahlen?n=8a7a8a4d-d793-4c07-8c13-707140e8bbd4 Der Forderungsbetrag ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,2024-09,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/CarlundCarla_RG424005125__copy2.pdf,"kilometer 19% 0,20 € 20,00 € 80 darüber hinaus gefahrene Kilometer 19% 0,20 € 16,00 € Gesamtbetrag 214,00 € enthaltene USt. 19% 34,17 € Nettobetrag 179,83 € Abschlagsbetrag gezahlt am 18.09.2024 -198,00 € Forderungsbetrag 16,00 € Bitte zahle den Forderungsbetrag in Höhe von 16,00 € über folgenden Zahlungslink: https://buchung.carlundcarla.de/buchungbezahlen?n=8a7a8a4d-d793-4c07-8c13-707140e8bbd4 Der Forderungsbetrag ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,2024-09,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/CarlundCarla_RG424005125__copy3.pdf,"kilometer 19% 0,20 € 20,00 € 80 darüber hinaus gefahrene Kilometer 19% 0,20 € 16,00 € Gesamtbetrag 214,00 € enthaltene USt. 19% 34,17 € Nettobetrag 179,83 € Abschlagsbetrag gezahlt am 18.09.2024 -198,00 € Forderungsbetrag 16,00 € Bitte zahle den Forderungsbetrag in Höhe von 16,00 € über folgenden Zahlungslink: https://buchung.carlundcarla.de/buchungbezahlen?n=8a7a8a4d-d793-4c07-8c13-707140e8bbd4 Der Forderungsbetrag ",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-18,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00051_QZ1__copy2.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-19,2024-09,AOK,,99.00,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/CarlundCarla_RG424005157.pdf,"hte Zusatzkilometer 19% 0,20 € 10,00 € -50 zuviel gebuchte Kilometer 19% 0,20 € -10,00 € Gesamtbetrag 89,00 € enthaltene USt. 19% 14,21 € Nettobetrag 74,79 € Abschlagsbetrag gezahlt am 19.09.2024 -99,00 € Forderungsbetrag -10,00 € Der Restbetrag wird innerhalb der nächsten 7 Tage erstattet. Bei Fragen zu deinen Rechnungen wendest du dich einfach via E-Mail an rechnung@carlundcarla.de. Freundliche Grüße CarlundCarla.d",HIGH
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-19,2024-09,AOK,,99.00,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/CarlundCarla_RG424005157.pdf,"hte Zusatzkilometer 19% 0,20 € 10,00 € -50 zuviel gebuchte Kilometer 19% 0,20 € -10,00 € Gesamtbetrag 89,00 € enthaltene USt. 19% 14,21 € Nettobetrag 74,79 € Abschlagsbetrag gezahlt am 19.09.2024 -99,00 € Forderungsbetrag -10,00 € Der Restbetrag wird innerhalb der nächsten 7 Tage erstattet. Bei Fragen zu deinen Rechnungen wendest du dich einfach via E-Mail an rechnung@carlundcarla.de. Freundliche Grüße CarlundCarla.d",HIGH
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-19,2024-09,AOK,,99.00,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/CarlundCarla_RG424005157__copy2.pdf,"hte Zusatzkilometer 19% 0,20 € 10,00 € -50 zuviel gebuchte Kilometer 19% 0,20 € -10,00 € Gesamtbetrag 89,00 € enthaltene USt. 19% 14,21 € Nettobetrag 74,79 € Abschlagsbetrag gezahlt am 19.09.2024 -99,00 € Forderungsbetrag -10,00 € Der Restbetrag wird innerhalb der nächsten 7 Tage erstattet. Bei Fragen zu deinen Rechnungen wendest du dich einfach via E-Mail an rechnung@carlundcarla.de. Freundliche Grüße CarlundCarla.d",HIGH
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-09-19,2024-09,AOK,,99.00,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/CarlundCarla_RG424005157__copy3.pdf,"hte Zusatzkilometer 19% 0,20 € 10,00 € -50 zuviel gebuchte Kilometer 19% 0,20 € -10,00 € Gesamtbetrag 89,00 € enthaltene USt. 19% 14,21 € Nettobetrag 74,79 € Abschlagsbetrag gezahlt am 19.09.2024 -99,00 € Forderungsbetrag -10,00 € Der Restbetrag wird innerhalb der nächsten 7 Tage erstattet. Bei Fragen zu deinen Rechnungen wendest du dich einfach via E-Mail an rechnung@carlundcarla.de. Freundliche Grüße CarlundCarla.d",HIGH
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-09,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_09-2024_DivAuswertungen_DivMitarbeiter_QZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-10,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_09-2024_Brutto_NettoProbe_00107_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-10,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_Brutto_NettoProbe_00107_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-10,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00107_QZ1.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-10,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00107_QZ1__copy2.pdf,ise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor 3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-10,2024-09,AOK,,877798.83,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 09-2024.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im September 2024 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Bayern Die Gesundheitsk 81739 München Keine Überw. 89878877 798,83- AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.244,22 AOK PLUS 01058 Dresden Bar/Einzug 89878877",HIGH
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-10,2024-09,AOK,,877798.83,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen(1)/Lohnauswertungen.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im September 2024 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Bayern Die Gesundheitsk 81739 München Keine Überw. 89878877 798,83- AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.244,22 AOK PLUS 01058 Dresden Bar/Einzug 89878877",HIGH
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-10-10,2024-09,AOK,,877798.83,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 09-2024.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im September 2024 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Bayern Die Gesundheitsk 81739 München Keine Überw. 89878877 798,83- AOK Hessen 61281 Bad Homburg Überweisung 89878877 1.244,22 AOK PLUS 01058 Dresden Bar/Einzug 89878877",HIGH
