evidence_id,event_date,contribution_period,Krankenkasse,event_type,amount_due,due_date,amount_paid,payment_date,amount_outstanding,sender,recipient,communication_subject,communication_summary,payment_plan_status,source_file,source_path,source_page,source_snippet,extraction_method,confidence,duplicate_references,gap_flags
SI-390JS-5935-26-01367,2024-12-10,2024-12,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform)__copy3.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform)__copy3.pdf",,[[page 1]] Abstimmliste Seite 1 von 5 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Lohn/Gehalt 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101217 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger BIC Verwendu,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01368,2024-12-10,2024-12,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform)__copy7.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform)__copy7.pdf",,[[page 1]] Abstimmliste Seite 1 von 5 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Lohn/Gehalt 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101217 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger BIC Verwendu,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01369,2024-12-10,2024-10,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Accountings 10-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Accountings 10-2024.pdf,,"27 Steuerpflichtige Umsätze 19 v.H. 81 166.372,05 31.610,69 12 Umsatzsteuer 31.610,69 36 abziehbare Vorsteuerbeträge 66 7.384,11 37 Verbleibender Betrag 24.226,58 44 USt-Vorauszahlung / Überschuss 24.226,58 47 Umsatzsteuer - Vorauszahlung 83 24.226,58 49 Die Auswertung entspricht dem derzeitigen Stand der Buchführung. Währung: EUR Status 2024*FBY",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01370,2024-12-10,2024-12,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (2)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (2)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Individuelle Zahlungen 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101218 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger B,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01371,2024-12-10,2024-12,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform)__copy3.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform)__copy3.pdf",,[[page 1]] Abstimmliste Seite 1 von 5 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Lohn/Gehalt 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101217 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger BIC Verwendu,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01372,2024-12-10,2024-11,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Lohnauswertungen_November_2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Lohnauswertungen_November_2024.pdf,,"59798 10001 Usti Nad Labem 27 Seite: 1 09119 Chemnitz VKZ: U0D Barauszahlungswerte November 2024 Pers.-Nr. Name Betrag/Euro VKZ 00094 Neamtu Ionel 1.830,10 U0C 00097 Savin Andrei-Antonio 1.882,53 U0C 00107 Sandu Narcis-Ionut 1.787,13 U0C 00110 Petrea Ciprian-Nicolae 1.381,30 U0C --------------------------------------------------------------------------------------",pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01373,2024-12-10,2024-12,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3).pdf","00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen2/Abstimmliste (DE - SEPA, Langform) (3).pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01374,2024-12-10,2024-12,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01375,2024-12-10,2024-12,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01376,2024-12-10,2024-12,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01377,2024-12-10,2024-12,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3).pdf","00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen2/Abstimmliste (DE - SEPA, Langform) (3).pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01378,2024-12-10,2024-12,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01379,2024-12-10,2024-12,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01380,2024-12-10,2024-12,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01381,2024-12-10,2024-12,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3).pdf","00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen2/Abstimmliste (DE - SEPA, Langform) (3).pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01382,2024-12-10,2024-12,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01383,2024-12-10,2024-12,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01384,2024-12-10,2024-12,Barmer,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01385,2024-12-10,2024-12,Hauptzollamt / Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (2).pdf","00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen2/Abstimmliste (DE - SEPA, Langform) (2).pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Individuelle Zahlungen 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101218 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger B,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01386,2024-12-10,2024-12,Hauptzollamt / Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (2)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (2)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Individuelle Zahlungen 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101218 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger B,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01387,2024-12-10,2024-12,Hauptzollamt / Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (2)__copy5.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (2)__copy5.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Individuelle Zahlungen 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101218 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger B,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01388,2024-12-10,2024-12,Hauptzollamt / Krankenkasse,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (2)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (2)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 1 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Individuelle Zahlungen 11/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101218 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz Ausführungsdatum: Betrag in Euro Z.-Nr. IBAN Empfänger B,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01389,2024-12-10,2024-12,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3).pdf","00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen2/Abstimmliste (DE - SEPA, Langform) (3).pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01390,2024-12-10,2024-12,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01391,2024-12-10,2024-12,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Abstimmliste (DE - SEPA, Langform) (3)__copy4.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01392,2024-12-10,2024-12,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,,,,,,,Health-insurance related document detected by text/path keywords.,,"Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf","00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Abstimmliste (DE - SEPA, Langform) (3)__copy2.pdf",,[[page 1]] Abstimmliste Seite 1 von 2 - Langfassung - Lohn und Gehalt 10.12.2024 SEPA-Überweisung Gesetzliche Krankenkasse 12/2024 Berater-Nr. / Mandanten-Nr.: Referenznummer: 2412101219 659798 / 10001 Empfangendes Institut: Postbank Ndl Deutsche Bank BIC: IBAN: DE95 1001 0010 0925 7291 09 PBNKDEFFXXX Auftraggeber: Martin Zahariev Usti Nad Labem 27 09119 Chemnitz 20.12.2024 Ausführungsdatum: Betrag in Euro Z.-Nr. IBA,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01393,2024-12-16,2024-10,AOK,ACCOUNTANT_COMMUNICATION,,,,,,"""Brunettin, Marco"" <marco@brunettin.de>","""'martin.zahariev@gmail.com'"" <martin.zahariev@gmail.com>",Accountings 10-2024,Health-insurance related document detected by text/path keywords.,,Accountings 10-2024.eml,00_INBOX - Входящи - Eingang/Accounting/Accountings 10-2024.eml,,"Date: Tue, 10 Dec 2024 17:30:57 +0000 From: ""Brunettin, Marco"" <marco@brunettin.de> To: ""'martin.zahariev@gmail.com'"" <martin.zahariev@gmail.com> Subject: Accountings 10-2024 Hi Martin, attached the accountings for october 2024. VAT 10/2024 EUR 24.226,58 Automatically around on 16.12.2024 Lohnsteuer 11/2024 Payroll not finished Automatically around on 16.12.2024 Income tax 4. Quarter 2024 EUR 12.291,- to transfer unt",eml_headers_body_attachments_keyword_scan,MEDIUM,,
SI-390JS-5935-26-01394,2024-12-16,2024-10,AOK,ACCOUNTANT_COMMUNICATION,,,,,,"""Brunettin, Marco"" <marco@brunettin.de>","""'martin.zahariev@gmail.com'"" <martin.zahariev@gmail.com>",Accountings 10-2024,Health-insurance related document detected by text/path keywords.,,Accountings 10-2024.eml,00_INBOX - Входящи - Eingang/Accounting_Organized/01_Accountant_Emails/Accountings 10-2024.eml,,"Date: Tue, 10 Dec 2024 17:30:57 +0000 From: ""Brunettin, Marco"" <marco@brunettin.de> To: ""'martin.zahariev@gmail.com'"" <martin.zahariev@gmail.com> Subject: Accountings 10-2024 Hi Martin, attached the accountings for october 2024. VAT 10/2024 EUR 24.226,58 Automatically around on 16.12.2024 Lohnsteuer 11/2024 Payroll not finished Automatically around on 16.12.2024 Income tax 4. Quarter 2024 EUR 12.291,- to transfer unt",eml_headers_body_attachments_keyword_scan,MEDIUM,,
